2.4956,1024.2,0.0026553,1024.2,28.61,-80.597,826.24,504.9,667.69,837.1,37.097,4.5726e-4,2.2548e-7,0.0041502,-0.0022748,1.4855e-4,6.6279e-4,67.643,5.2602,0.051077,30.963
2.5456,1057.4,0.0026838,1057.4,28.61,-80.597,851.36,499.84,663.11,830.39,37.008,-6.5059e-4,2.2819e-7,-0.0013512,0.0048074,1.4542e-4,5.2437e-4,67.608,5.2575,0.051073,6.8616
2.5956,1090.4,0.0026472,1090.4,28.61,-80.597,876.19,493.65,657.02,821.81,36.92,-0.0011634,2.2937e-7,0.0030395,0.0038095,1.3909e-4,0.0010218,67.589,5.2561,0.051071,0
2.6456,1123.1,0.0025559,1123.1,28.61,-80.596,900.71,487.23,650.61,812.83,36.83,8.1309e-4,2.285e-7,0.0039533,-0.0029802,1.3039e-4,0.0010766,67.585,5.2558,0.05107,0
2.6956,1155.5,0.0025493,1155.5,28.61,-80.596,924.92,480.95,644.36,804.06,36.737,-6.9354e-4,2.3091e-7,-0.0033683,0.0038567,1.2641e-4,6.2507e-4,67.585,5.2558,0.05107,0
2.7456,1187.6,0.0024833,1187.6,28.61,-80.596,948.81,474.79,638.25,795.48,36.646,0.0011559,2.3157e-7,0.0021849,-0.004617,1.1981e-4,0.001071,67.585,5.2558,0.05107,0
2.7956,1219.3,0.0024899,1219.3,28.61,-80.596,972.4,468.75,632.28,787.09,36.553,-7.3171e-4,2.328e-7,0.0019666,0.0048452,1.17e-4,5.8985e-4,67.585,5.2558,0.05107,0
2.8456,1250.8,0.0024385,1250.8,28.61,-80.596,995.69,462.83,626.44,778.87,36.459,5.0429e-5,2.3276e-7,0.0051254,-6.4187e-4,1.117e-4,7.0441e-4,67.585,5.2558,0.05107,0
2.8956,1282,0.0023986,1282,28.61,-80.596,1018.7,457.02,620.74,770.83,36.363,-0.0010368,2.3428e-7,0.0037153,0.0038176,1.072e-4,0.0010063,67.585,5.2558,0.05107,0
2.9456,1312.9,0.0022835,1312.9,28.61,-80.596,1041.4,451.31,615.16,762.96,36.266,2.8497e-4,2.3616e-7,0.0035641,-0.0040015,9.9656e-5,5.993e-4,67.585,5.2558,0.05107,0
2.9956,1343.5,0.0022176,1343.5,28.61,-80.596,1063.8,445.71,609.7,755.25,36.169,2.8532e-4,2.3677e-7,0.0052795,-0.0013147,9.4573e-5,0.0010434,67.585,5.2558,0.05107,0
3.0456,1373.8,0.0021598,1373.8,28.61,-80.596,1086,440.21,604.36,747.69,36.069,-4.7704e-4,2.3619e-7,0.0043789,0.0033164,9.0076e-5,4.6736e-4,67.585,5.2558,0.05107,0
3.0956,1403.9,0.0020727,1403.9,28.61,-80.596,1107.8,434.8,599.14,740.28,35.969,6.7255e-4,2.3528e-7,-0.0013983,-0.0054605,8.4589e-5,6.6442e-4,67.585,5.2558,0.05107,0
3.1456,1433.8,0.0020283,1433.8,28.61,-80.596,1129.4,429.49,594.02,733.02,35.869,-6.1234e-4,2.3414e-7,0.0047722,0.0027352,8.1055e-5,8.9896e-4,67.585,5.2558,0.05107,0
3.1956,1463.3,0.0019555,1463.3,28.61,-80.595,1150.8,424.27,589.01,725.9,35.766,-3.7628e-4,2.3349e-7,0,0,7.6568e-5,1.9629e-4,67.585,5.2558,0.05107,0
3.2456,1492.7,0.0018657,1492.7,28.61,-80.595,1171.9,419.13,584.1,718.92,35.662,0.0010737,2.3345e-7,-0.0022851,-0.0052527,7.1614e-5,0.0010634,67.585,5.2558,0.05107,0
3.2956,1521.7,0.0018426,1521.7,28.61,-80.595,1192.7,414.09,579.29,712.07,35.558,1.0681e-5,2.3286e-7,0,0,6.9377e-5,7.562e-5,67.585,5.2558,0.05107,0
3.3456,1550.6,0.0018009,1550.6,28.61,-80.595,1213.3,409.12,574.58,705.35,35.452,-5.7516e-4,2.3298e-7,0.003387,0.0047483,6.6544e-5,4.9968e-4,67.585,5.2558,0.05107,0
3.3956,1579.2,0.0017246,1579.2,28.61,-80.595,1233.6,404.23,569.96,698.75,35.346,-1.9294e-5,2.3255e-7,0.0058772,-0.0012409,6.2573e-5,8.2839e-4,67.585,5.2558,0.05107,0
3.4456,1607.6,0.0016587,1607.6,28.61,-80.595,1253.7,399.42,565.43,692.27,35.238,0.0011792,2.3267e-7,0.0023435,-0.0055369,5.9117e-5,0.0010969,67.585,5.2558,0.05107,0
3.4956,1635.7,0.0016597,1635.7,28.61,-80.595,1273.6,394.68,560.98,685.91,35.128,-1.579e-4,2.3245e-7,-0.0056564,0.002318,5.8135e-5,3.3471e-4,67.585,5.2558,0.05107,0
3.5456,1663.7,0.001638,1663.7,28.61,-80.595,1293.2,390.01,556.63,679.66,35.019,-2.0473e-4,2.3188e-7,0.0060102,7.9488e-4,5.6413e-5,8.5357e-4,67.585,5.2558,0.05107,0
3.5956,1691.4,0.0016209,1691.4,28.61,-80.595,1312.6,385.42,552.35,673.52,34.908,-5.018e-4,2.3189e-7,0.0060012,0.001522,5.4907e-5,0.0015769,67.585,5.2558,0.05107,0
3.6456,1718.9,0.001584,1718.9,28.61,-80.595,1331.7,380.89,548.15,667.49,34.795,1.869e-4,2.3098e-7,0.0060929,-0.0018906,5.2799e-5,7.2043e-4,67.585,5.2558,0.05107,0
3.6956,1746.2,0.0015822,1746.2,28.61,-80.595,1350.7,376.43,544.03,661.56,34.68,5.4792e-4,2.3078e-7,-0.002936,-0.005665,5.1915e-5,4.561e-4,67.585,5.2558,0.05107,0
3.7456,1773.3,0.0016043,1773.3,28.61,-80.594,1369.4,372.03,539.99,655.74,34.566,-7.3969e-4,2.3043e-7,0.0047594,0.0041712,5.1835e-5,9.6748e-4,67.585,5.2558,0.05107,0
3.7956,1800.2,0.0015807,1800.2,28.61,-80.594,1387.9,367.7,536.01,650.01,34.45,-1.9711e-4,2.3003e-7,0.0064549,7.0991e-4,5.0309e-5,9.173e-4,67.585,5.2558,0.05107,0
3.8456,1826.9,0.0015609,1826.9,28.61,-80.594,1406.1,363.42,532.11,644.38,34.333,3.87e-4,2.2994e-7,0.0059612,-0.0027313,4.8952e-5,7.8468e-4,67.585,5.2558,0.05107,0
3.8956,1853.4,0.0015622,1853.4,28.61,-80.594,1424.2,359.2,528.28,638.83,34.214,-7.4791e-6,2.2992e-7,0.0066343,6.6451e-4,4.8294e-5,3.2385e-4,67.585,5.2558,0.05107,0
3.9456,1879.8,0.0015656,1879.8,28.61,-80.594,1442.1,355.04,524.52,633.38,34.094,4.6175e-5,2.2977e-7,0,0,4.7719e-5,1.0331e-4,67.585,5.2558,0.05107,0
3.9956,1905.9,0.0015753,1905.9,28.61,-80.594,1459.7,350.94,520.82,628.02,33.974,9.1415e-4,2.3022e-7,0.0050695,-0.0044179,4.7358e-5,0.0010937,67.585,5.2558,0.05107,0
4.0456,1931.8,0.0016203,1931.8,28.61,-80.594,1477.2,346.89,517.18,622.75,33.851,5.9241e-4,2.2981e-7,0.0034242,-0.0059411,4.8055e-5,4.4614e-4,67.585,5.2558,0.05107,0
4.0956,1957.6,0.0016769,1957.6,28.61,-80.594,1494.4,342.89,513.61,617.55,33.728,5.7167e-5,2.2991e-7,0,0,4.9081e-5,2.1693e-4,67.585,5.2558,0.05107,0
4.1456,1983.2,0.001734,1983.2,28.61,-80.594,1511.4,338.95,510.09,612.44,33.604,2.9801e-4,2.2995e-7,0.0067567,-0.0012136,5.0097e-5,7.4922e-4,67.585,5.2558,0.05107,0
4.1956,2008.6,0.0017984,2008.6,28.61,-80.594,1528.3,335.05,506.64,607.41,33.479,-1.7466e-4,2.3055e-7,0.0069172,0.0013915,5.1299e-5,0.0012971,67.585,5.2558,0.05107,0
4.2456,2033.9,0.0018485,2033.9,28.61,-80.594,1544.9,331.21,503.24,602.45,33.351,-4.6475e-5,2.3119e-7,0,0,5.2074e-5,2.4546e-4,67.585,5.2558,0.05107,0
4.2956,2058.9,0.0018959,2058.9,28.61,-80.594,1561.4,327.4,499.9,597.57,33.223,7.4072e-4,2.315e-7,0.0040559,-0.0058222,5.276e-5,6.351e-4,67.585,5.2558,0.05107,0
4.3456,2083.9,0.0019715,2083.9,28.61,-80.593,1577.7,323.65,496.61,592.77,33.094,8.449e-4,2.3189e-7,0.0064879,-0.0030875,5.4207e-5,0.0012674,67.585,5.2558,0.05107,0
