5.9935,2020.8,219.76,466.54,0.025634,2826.7,411.54,-3.03E-05,3.4353,-3.99E-01,28.103,5.80E-04
6.0435,2031.7,217.07,463.48,0.025851,2847.2,409.51,-3.06E-05,3.4471,-0.64489,27.929,0.001348
6.0935,2042.5,214.41,460.46,0.026092,2867.6,407.5,-3.07E-05,3.561,-0.11349,27.753,0.0012584
6.1435,2053.1,211.76,457.47,0.026349,2887.9,405.51,-3.07E-05,2.4595,2.5839,27.575,3.84E-04
6.1935,2063.7,209.14,454.52,0.026595,2908.2,403.55,-3.07E-05,0,0,27.396,2.28E-04
6.2435,2074.1,206.53,451.61,0.026822,2928.3,401.61,-3.07E-05,3.3475,-1.35E+00,27.216,5.72E-04
6.2935,2084.3,203.95,448.72,0.027044,2948.3,399.7,-3.07E-05,3.2762,-1.59E+00,27.034,7.08E-04
6.3435,2094.5,201.38,445.88,0.027266,2968.3,397.81,-3.07E-05,3.6443,-0.46896,26.851,8.07E-04
6.3935,2104.5,198.83,443.06,0.027492,2988.1,395.94,-3.07E-05,3.6433,0.72639,26.666,9.93E-04
6.4435,2114.3,196.3,440.28,0.02773,3007.9,394.09,-3.07E-05,3.6019,1.08E+00,26.48,7.37E-04
6.4935,2124.1,193.79,437.53,0.027969,3027.5,392.27,-3.08E-05,0,0.00E+00,26.292,8.45E-04
6.5435,2133.7,191.3,434.81,0.028213,3047.1,390.46,-3.07E-05,1.2206,-3.5858,26.103,9.81E-04
6.5935,2143.2,188.83,432.12,0.028462,3066.6,388.68,-3.08E-05,3.734,-0.76551,25.913,5.18E-04
6.6435,2152.6,186.37,429.46,0.028703,3086,386.91,-3.09E-05,3.6583,1.1861,25.72,2.63E-04
6.6935,2161.9,183.93,426.83,0.028931,3105.3,385.17,-3.08E-05,3.5341,1.6538,25.526,8.10E-04
6.7435,2171,181.5,424.23,0.029163,3124.5,383.45,-3.09E-05,3.521,1.7692,25.331,9.58E-04
6.7935,2180,179.09,421.67,0.029402,3143.6,381.74,-3.08E-05,0,0,25.135,9.11E-04
6.8435,2188.9,176.7,419.13,0.029646,3162.7,380.06,-3.09E-05,1.364,-3.731,24.937,9.75E-04
6.8935,2197.7,174.32,416.62,0.029894,3181.6,378.39,-3.08E-05,3.6078,-1.7056,24.736,8.51E-04
6.9435,2206.3,171.96,414.13,0.030146,3200.5,376.74,-3.07E-05,3.8959,1.0626,24.535,7.01E-04
6.9935,2214.9,169.62,411.68,0.030395,3219.3,375.11,-3.07E-05,3.5197,2.06E+00,24.333,8.52E-04
7.0435,2223.3,167.29,409.25,0.030646,3238,373.5,-3.06E-05,3.7501,1.7021,24.129,0.0010749
7.0935,2231.6,164.97,406.85,0.030905,3256.6,371.9,-3.06E-05,2.9964,-2.85E+00,23.924,9.39E-04
7.1435,2239.8,162.67,404.48,0.031167,3275.2,370.32,-3.06E-05,2.1955,-3.5342,23.716,4.99E-04
7.1935,2247.9,160.38,402.13,0.03142,3293.7,368.76,-3.06E-05,3.5979,-2.1452,23.507,3.66E-04
7.2435,2255.8,158.11,399.81,0.031663,3312.1,367.22,-3.07E-05,3.7852,1.8487,23.296,5.48E-04
7.2935,2263.7,155.85,397.51,0.0319,3330.4,365.69,-3.06E-05,3.3396,2.6383,23.084,0.0011596
7.3435,2271.4,153.6,395.24,0.032147,3348.6,364.17,-3.07E-05,3.9373,1.7297,22.87,0.0016707
7.3935,2279,151.37,393,0.032415,3366.8,362.68,-3.07E-05,4.0508,-1.4983,22.656,0.0011975
7.4435,2286.6,149.15,390.78,0.032688,3384.9,361.2,-3.08E-05,3.3758,-2.7435,22.439,9.33E-05
7.4935,2294,146.94,388.58,0.032941,3402.9,359.73,-3.08E-05,4.1139,-1.4933,22.221,-4.24E-04
7.5435,2301.2,144.75,386.41,0.033163,3420.9,358.28,-3.07E-05,4.2689,1.1522,22.001,3.83E-04
