# Config version: 1.15
# Main deploy: 335
# Apogee delay: 0
# Callsign: N0CALL
# Radio cal: 7119346
# Accel cal: 2033 2070
# IMU cal: 6 4 28
# Pad orientation: 0
# Max flight log: 1024
# Baro reserved: 156
# Baro sens: 46328
# Baro off: 40846
# Baro tcs: 29002
# Baro tco: 26022
# Baro tref: 31970
# Baro tempsens: 27877
# Baro crc: 44627
# Manufacturer: altusmetrum.org
# Product: TeleMega-v1.0
# Serial number: 1254
# Software version: 1.3.1
#version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
5, 1254, 8, N0CALL,    -0.23,   160.16, 2147483647,   0,2,     pad,    2.65, 101296.00,    2.41,   -0.42,   -0.00,   -0.00, 34.4, 0.00, 0.00, 4.13,  10.04,   0.13,   0.72,   0.43,  -0.03,   0.09,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.22,   160.17, 2147483647,   0,2,     pad,    2.65, 101299.00,    2.16,   -0.67,   -0.05,   -0.05, 34.4, 0.00, 0.00, 4.13,   9.49,   0.43,   0.76,   0.06,  -0.15,   0.21,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.21,   160.18, 2147483647,   0,2,     pad,    2.12, 101273.00,    4.33,    1.50,    0.38,    0.38, 34.4, 0.00, 0.00, 4.13,   9.96,   0.47,   0.48,   0.06,   0.04,  -0.03,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.20,   160.19, 2147483647,   0,2,     pad,    3.18, 101301.00,    2.00,   -0.83,   -0.08,   -0.08, 34.4, 0.00, 0.00, 4.13,  10.05,   0.39,   0.65,   0.43,  -0.15,  -0.28,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.19,   160.20, 2147483647,   0,2,     pad,    2.65, 101282.00,    3.58,    0.75,    0.23,    0.23, 34.3, 0.00, 0.00, 4.13,   9.59,  -0.11,   0.67,  -0.06,  -0.21,  -0.28,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.18,   160.21, 2147483647,   0,2,     pad,    2.12, 101291.00,    2.83,    0.00,    0.08,    0.08, 34.4, 0.00, 0.00, 4.13,   9.91,  -0.15,   0.73,   0.49,  -0.15,  -0.15,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.17,   160.22, 2147483647,   0,2,     pad,    2.65, 101295.00,    2.50,   -0.33,    0.01,    0.01, 34.4, 0.00, 0.00, 4.13,  10.11,  -0.10,   0.68,  -0.18,  -0.09,   0.09,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.16,   160.23, 2147483647,   0,2,     pad,    2.65, 101307.00,    1.50,   -1.33,   -0.18,   -0.18, 34.4, 0.00, 0.00, 4.13,   9.62,  -0.02,   0.88,   0.43,  -0.03,   0.15,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.15,   160.24, 2147483647,   0,2,     pad,    2.12, 101292.00,    2.75,   -0.08,    0.07,    0.07, 34.4, 0.00, 0.00, 4.13,   9.82,   0.41,   0.68,  -0.06,   0.04,   0.33,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.14,   160.25, 2147483647,   0,2,     pad,    2.65, 101283.00,    3.50,    0.67,    0.21,    0.21, 34.3, 0.00, 0.00, 4.13,  10.04,   0.50,   0.76,  -0.00,  -0.03,   0.03,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.13,   160.26, 2147483647,   0,2,     pad,    2.65, 101312.00,    1.08,   -1.75,   -0.27,   -0.27, 34.4, 0.00, 0.00, 4.13,   9.66,   0.35,   0.82,   0.06,  -0.03,  -0.03,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.12,   160.27, 2147483647,   0,2,     pad,    2.65, 101291.00,    2.83,    0.00,    0.08,    0.08, 34.4, 0.00, 0.00, 4.13,   9.79,   0.28,   0.68,  -0.25,   0.04,   0.03,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.11,   160.28, 2147483647,   0,2,     pad,    2.65, 101295.00,    2.50,   -0.33,    0.01,    0.01, 34.4, 0.00, 0.00, 4.13,  10.11,  -0.19,   0.79,   0.12,  -0.09,  -0.21,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.10,   160.29, 2147483647,   0,2,     pad,    2.65, 101280.00,    3.75,    0.92,    0.26,    0.26, 34.4, 0.00, 0.00, 4.13,   9.73,  -0.15,   0.80,  -0.12,  -0.03,   0.03,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.09,   160.30, 2147483647,   0,2,     pad,    2.12, 101303.00,    1.83,   -1.00,   -0.12,   -0.12, 34.4, 0.00, 0.00, 4.13,   9.77,   0.05,   0.70,   0.06,   0.10,   0.15,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.08,   160.31, 2147483647,   0,2,     pad,    2.65, 101294.00,    2.58,   -0.25,    0.03,    0.03, 34.4, 0.00, 0.00, 4.13,  10.05,   0.10,   0.66,  -0.12,   0.10,   0.27,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.07,   160.32, 2147483647,   0,2,     pad,    2.65, 101282.00,    3.58,    0.75,    0.23,    0.23, 34.4, 0.00, 0.00, 4.13,   9.78,   0.47,   0.81,  -0.00,   0.10,   0.15,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.06,   160.33, 2147483647,   0,2,     pad,    2.65, 101289.00,    3.00,    0.17,    0.11,    0.11, 34.3, 0.00, 0.00, 4.13,   9.69,   0.50,   0.58,  -0.37,   0.16,  -0.03,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.05,   160.34, 2147483647,   0,2,     pad,    2.65, 101281.00,    3.66,    0.83,    0.25,    0.25, 34.4, 0.00, 0.00, 4.13,  10.05,   0.18,   0.72,  -0.37,   0.16,  -0.15,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.04,   160.35, 2147483647,   0,2,     pad,    3.71, 101281.00,    3.66,    0.83,    0.25,    0.25, 34.4, 0.00, 0.00, 4.13,   9.82,   0.16,   0.68,  -0.06,   0.10,  -0.09,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.03,   160.36, 2147483647,   0,2,     pad,    9.01, 101309.00,    1.33,   -1.50,   -0.22,   -0.22, 34.4, 0.00, 0.00, 4.13,   9.79,  -0.15,   0.77,  -0.49,   0.04,   0.03,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.02,   160.37, 2147483647,   0,2,     pad,   42.94, 101311.00,    1.17,   -1.67,   -0.25,   -0.25, 34.4, 0.00, 0.00, 4.13,  10.23,  -0.16,   0.71,  -0.06,   0.04,   0.03,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,    -0.01,   160.38, 2147483647,   0,2,     pad,   78.45, 101294.00,    2.58,   -0.25,    0.03,    0.03, 34.3, 0.00, 0.00, 4.13,  19.67,   0.07,   0.81,   0.61,   0.16,   0.33,  -0.36,   0.03,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,     0.00,   160.39, 2147483647,   0,2,     pad,   92.24, 101265.00,    5.00,    2.17,    0.51,    0.51, 34.4, 0.00, 0.00, 4.13,  38.49,   0.77,   1.44,   2.01,   0.34,   2.59,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,     0.01,   160.40, 2147483647,   0,2,     pad,   92.24, 101268.00,    4.75,    1.92,    0.46,    0.46, 34.4, 0.00, 0.00, 4.13,  78.58,   1.65,   2.06,  10.30,  -0.21,   2.35,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,     0.01,   160.40, 2147483647,   0,3,   boost,   92.24, 101268.00,    4.75,    1.92,    0.46,    0.46, 34.4, 0.00, 0.00, 4.13,  78.58,   1.65,   2.06,  10.30,  -0.21,   2.35,  -0.36,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,     0.02,   160.41, 2147483647,   0,3,   boost,   98.60, 101266.00,    4.91,    2.08,    1.42,    1.42, 34.3, 0.00, 0.00, 4.13,  96.80,   1.24,   3.74,  27.38,   0.40,   1.25,  -0.36,   0.01,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,     0.02,   160.41, 2147483647,   0,3,   boost,   98.60, 101266.00,    4.91,    2.08,    1.42,    1.42, 34.3, 0.00, 0.00, 4.13,  96.80,   1.24,   3.74,  27.38,   0.40,   1.25,  -0.36,   0.01,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,     0.03,   160.42, 2147483647,   0,3,   boost,   99.13, 101298.00,    2.25,   -0.58,    2.40,    2.40, 34.4, 0.00, 0.00, 4.13, 106.39,  -1.88,   1.20,  73.29,   0.10,   2.71,  -0.36,   0.01,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
5, 1254, 8, N0CALL,     0.04,   160.43, 2147483647,   0,3,   boost,   98.07, 101277.00,    4.00,    1.17,    3.39,    3.39, 34.4, 0.00, 0.00, 4.13, 106.39,  -1.88,   1.20,  73.29,   0.10,   2.71,  -0.37,   0.02,   0.75, 1, 1,  9,  31.1193120, -86.0895056,    49.0, 2015,  3, 21, 20, 57, 43,        0,       46,   0,  90,   1.6,   0.9,   1.3,  0,  0, 32,  0,  0,  0, 36,  0, 33, 34,  0,  0,  0,  0,  0, 33,  0,  0, 34,  0,  0,  0, 33,  0,  0,  0, 36,  0,  0,  0, 37, 36
